Contig	ver. 6	ver. 7	Length
ctg7180000006743	Unassigned	Rem. haplot.	23963
ctg7180000006750	Unassigned	Rem. haplot.	12679
ctg7180000006754	Unassigned	Put. centr.	13622
ctg7180000006748	Unassigned	Rem. haplot.	14781
ctg7180000006753	Unassigned	Put. Y	8307
ctg7180000006751	Unassigned	Rem. haplot.	25952
ctg7180000006759	Unassigned	Rem. haplot.	10352
ctg7180000006755	Unassigned	Put. centr.	15248
ctg7180000006763	Unassigned	Rem. haplot.	9063
ctg7180000006757	Unassigned	Put. centr.	19073
ctg7180000006766	Unassigned	Unassigned	7417
ctg7180000006773	Unassigned	Unassigned	9323
ctg7180000006760	Unassigned	Put. Y	18752
ctg7180000006761	Unassigned	Rem. haplot.	15852
ctg7180000006762	Unassigned	Rem. haplot.	19772
ctg7180000006778	Unassigned	Repeat	10495
ctg7180000006767	Unassigned	Rem. haplot.	24369
ctg7180000006768	Unassigned	Rem. haplot.	46310
ctg7180000006788	Unassigned	Repeat	14102
ctg7180000006769	Unassigned	Rem. haplot.	18527
ctg7180000006772	Unassigned	LG18	14333
ctg7180000006772	Unassigned	Rem. overl.	12660
ctg7180000006775	Unassigned	LG11	5312
ctg7180000006775	Unassigned	Rem. overl.	20898
ctg7180000006776	Unassigned	Rem. haplot.	35065
ctg7180000006781	Unassigned	Rem. haplot.	11242
ctg7180000006787	Unassigned	Rem. haplot.	9292
ctg7180000006777	Unassigned	Repeat	11963
ctg7180000006793	Unassigned	Zero cov.	8223
ctg7180000006784	Unassigned	Rem. haplot.	11869
ctg7180000006783	Unassigned	Rem. haplot.	13303
ctg7180000006780	Unassigned	Rem. haplot.	16694
ctg7180000006782	Unassigned	Rem. haplot.	12146
ctg7180000006785	Unassigned	Rem. haplot.	14248
ctg7180000006791	Unassigned	Rem. haplot.	14130
ctg7180000006786	Unassigned	Repeat	15843
ctg7180000006789	Unassigned	Rem. haplot.	27414
ctg7180000006790	Unassigned	Rem. haplot.	14425
ctg7180000006792	Unassigned	Rem. haplot.	21871
ctg7180000006794	Unassigned	Rem. haplot.	35799
ctg7180000006795	Unassigned	Put. centr.	12235
ctg7180000006798	Unassigned	Put. centr.	12169
ctg7180000006796	Unassigned	Put. centr.	11885
ctg7180000006797	Unassigned	Put. centr.	17091
ctg7180000006799	Unassigned	Rem. haplot.	230148
ctg7180000006801	Unassigned	Rem. haplot.	12710
ctg7180000006802	Unassigned	Rem. haplot.	15321
ctg7180000006803	Unassigned	Rem. haplot.	7677
ctg7180000006804	Unassigned	Rem. haplot.	16026
ctg7180000006805	Unassigned	Rem. haplot.	25114
ctg7180000006806	Unassigned	Rem. haplot.	15400
ctg7180000006812	Unassigned	Rem. haplot.	18762
ctg7180000006813	Unassigned	Rem. haplot.	41925
ctg7180000006818	Unassigned	Repeat	13516
ctg7180000006820	Unassigned	Repeat	13018
ctg7180000006822	Unassigned	Rem. haplot.	17631
ctg7180000006823	Unassigned	Rem. haplot.	8417
ctg7180000006815	Unassigned	Repeat	11243
ctg7180000006816	Unassigned	Rem. haplot.	17408
ctg7180000006817	Unassigned	Rem. haplot.	13462
ctg7180000006819	Unassigned	Rem. haplot.	9197
ctg7180000006821	Unassigned	Repeat	13821
ctg7180000006824	Unassigned	Rem. haplot.	13867
ctg7180000006826	Unassigned	Rem. haplot.	8070
ctg7180000006825	Unassigned	Repeat	15701
ctg7180000006827	Unassigned	Rem. haplot.	11194
ctg7180000006828	Unassigned	Rem. haplot.	13320
ctg7180000006829	Unassigned	Rem. haplot.	22513
ctg7180000006830	Unassigned	Rem. haplot.	12383
ctg7180000006834	Unassigned	Zero cov.	8081
ctg7180000006837	Unassigned	Rem. haplot.	27451
ctg7180000006839	Unassigned	Put. haplot.	15240
ctg7180000006843	Unassigned	Repeat	12516
ctg7180000006844	Unassigned	Put. Y	31322
ctg7180000006845	Unassigned	Put. Y	30127
ctg7180000006849	Unassigned	Rem. haplot.	12405
ctg7180000006851	Unassigned	Rem. haplot.	25559
ctg7180000006853	Unassigned	LG2	12819
ctg7180000006858	Unassigned	Rem. haplot.	4999
ctg7180000006856	Unassigned	Rem. haplot.	14343
ctg7180000006860	Unassigned	Rem. haplot.	15469
ctg7180000006861	Unassigned	Rem. haplot.	14194
ctg7180000006862	Unassigned	Rem. haplot.	21579
ctg7180000006863	Unassigned	Rem. haplot.	12568
ctg7180000006865	Unassigned	Rem. haplot.	9295
ctg7180000006864	Unassigned	Rem. haplot.	11212
ctg7180000006866	Unassigned	LG16	16752
ctg7180000006866	Unassigned	Rem. overl.	9375
ctg7180000006855	Unassigned	Rem. haplot.	21579
ctg7180000006872	Unassigned	Repeat	10112
ctg7180000006874	Unassigned	Repeat	9418
ctg7180000006873	Unassigned	Rem. haplot.	13506
ctg7180000006871	Unassigned	Rem. haplot.	16780
ctg7180000006875	Unassigned	Put. Y	27714
ctg7180000006877	Unassigned	Put. Y	36640
ctg7180000006878	Unassigned	Rem. haplot.	13584
ctg7180000006882	Unassigned	Rem. haplot.	10775
ctg7180000006883	Unassigned	Rem. haplot.	16449
ctg7180000006887	Unassigned	Rem. haplot.	25521
ctg7180000006890	Unassigned	Repeat	15466
ctg7180000006891	Unassigned	Repeat	11606
ctg7180000006892	Unassigned	Rem. haplot.	19534
ctg7180000006893	Unassigned	Rem. haplot.	34409
ctg7180000006896	Unassigned	Rem. haplot.	10085
ctg7180000006895	Unassigned	Rem. haplot.	16713
ctg7180000006889	Unassigned	Rem. haplot.	14848
ctg7180000006898	Unassigned	Rem. haplot.	18898
ctg7180000006899	Unassigned	Rem. haplot.	19278
ctg7180000006900	Unassigned	Rem. haplot.	17737
ctg7180000006894	Unassigned	Repeat	33291
ctg7180000006902	Unassigned	Rem. haplot.	17483
ctg7180000006903	Unassigned	Repeat	11388
ctg7180000006901	Unassigned	Repeat	23393
ctg7180000006904	Unassigned	Rem. haplot.	17615
ctg7180000006907	Unassigned	Rem. haplot.	13814
ctg7180000006908	Unassigned	Put. centr.	11420
ctg7180000006910	Unassigned	Put. centr.	8662
ctg7180000006911	Unassigned	Rem. haplot.	16570
ctg7180000006914	Unassigned	Rem. haplot.	11409
ctg7180000006915	Unassigned	Rem. haplot.	8794
ctg7180000006916	Unassigned	Rem. haplot.	21073
ctg7180000006919	Unassigned	Rem. haplot.	13170
ctg7180000006917	Unassigned	Rem. haplot.	14882
ctg7180000006925	Unassigned	Repeat	9324
ctg7180000006922	Unassigned	Put. Y	17159
ctg7180000006923	Unassigned	Rem. haplot.	13826
ctg7180000006924	Unassigned	Rem. haplot.	11948
ctg7180000006928	Unassigned	Repeat	15217
ctg7180000006930	Unassigned	Repeat	9706
ctg7180000006931	Unassigned	Rem. haplot.	15611
ctg7180000006929	Unassigned	Rem. haplot.	23331
ctg7180000006927	Unassigned	Rem. haplot.	16532
ctg7180000006932	Unassigned	Repeat	14445
ctg7180000006934	Unassigned	Rem. haplot.	9017
ctg7180000006936	Unassigned	Rem. haplot.	9140
ctg7180000006937	Unassigned	Rem. haplot.	10087
ctg7180000006942	Unassigned	Repeat	9522
ctg7180000006941	Unassigned	Rem. haplot.	12437
ctg7180000006940	Unassigned	Rem. haplot.	11500
ctg7180000006939	Unassigned	Rem. haplot.	28868
ctg7180000006938	Unassigned	Put. centr.	24546
ctg7180000006943	Unassigned	Rem. haplot.	16004
ctg7180000006944	Unassigned	Repeat	24245
ctg7180000006945	Unassigned	Rem. haplot.	21655
ctg7180000006935	Unassigned	Rem. haplot.	25119
ctg7180000006947	Unassigned	Rem. haplot.	12350
ctg7180000006948	Unassigned	Rem. haplot.	17127
ctg7180000006949	Unassigned	Rem. haplot.	24792
ctg7180000006951	Unassigned	LG13	19970
ctg7180000006951	Unassigned	Rem. overl.	9900
ctg7180000006953	Unassigned	Rem. haplot.	20295
ctg7180000006955	Unassigned	Rem. haplot.	8443
ctg7180000006956	Unassigned	LG20	11670
ctg7180000006956	Unassigned	Rem. overl.	12248
ctg7180000006954	Unassigned	Rem. haplot.	13639
ctg7180000006958	Unassigned	Repeat	11709
ctg7180000006959	Unassigned	LG15	10443
ctg7180000006959	Unassigned	Rem. overl.	5460
ctg7180000006960	Unassigned	Rem. haplot.	14505
ctg7180000006963	Unassigned	Put. centr.	16518
ctg7180000006964	Unassigned	Put. centr.	13456
ctg7180000006967	Unassigned	Put. centr.	11261
ctg7180000006970	Unassigned	Put. centr.	9595
ctg7180000006971	Unassigned	Rem. haplot.	10926
ctg7180000006966	Unassigned	Rem. haplot.	11545
ctg7180000006968	Unassigned	Rem. haplot.	12133
ctg7180000006961	Unassigned	LG15	80649
ctg7180000006962	Unassigned	Rem. haplot.	11138
ctg7180000006973	Unassigned	Rem. haplot.	16764
ctg7180000006972	Unassigned	Rem. haplot.	13904
ctg7180000006976	Unassigned	Rem. haplot.	9117
ctg7180000006974	Unassigned	LG11	23867
ctg7180000006979	Unassigned	Zero cov.	10145
ctg7180000006978	Unassigned	Rem. haplot.	13898
ctg7180000006977	Unassigned	Rem. haplot.	25839
ctg7180000006981	Unassigned	Rem. haplot.	9205
ctg7180000006983	Unassigned	Rem. haplot.	17170
ctg7180000006984	Unassigned	LG11	15265
ctg7180000006984	Unassigned	Rem. overl.	13772
ctg7180000006988	Unassigned	Repeat	8635
ctg7180000006985	Unassigned	LG11	20600
ctg7180000006985	Unassigned	Rem. overl.	8556
ctg7180000006987	Unassigned	Rem. haplot.	11592
ctg7180000006994	Unassigned	Repeat	10743
ctg7180000006995	Unassigned	Rem. haplot.	10570
ctg7180000006997	Unassigned	Repeat	8330
ctg7180000006998	Unassigned	Repeat	8895
ctg7180000006999	Unassigned	Rem. haplot.	18590
ctg7180000007000	Unassigned	Rem. haplot.	14774
ctg7180000007003	Unassigned	Repeat	29664
ctg7180000007004	Unassigned	Rem. haplot.	10510
ctg7180000007005	Unassigned	Rem. haplot.	11057
ctg7180000006990	Unassigned	Rem. haplot.	16140
ctg7180000007001	Unassigned	Rem. haplot.	12569
ctg7180000007007	Unassigned	Rem. haplot.	10585
ctg7180000007006	Unassigned	Rem. haplot.	12469
ctg7180000006986	Unassigned	Rem. haplot.	16538
ctg7180000007009	Unassigned	Repeat	34265
ctg7180000006992	Unassigned	LG14	42284
ctg7180000006992	Unassigned	Rem. overl.	8961
ctg7180000007011	Unassigned	Rem. haplot.	15008
ctg7180000007012	Unassigned	Rem. haplot.	23229
ctg7180000007014	Unassigned	LG5	7615
ctg7180000007014	Unassigned	Rem. overl.	4668
ctg7180000007013	Unassigned	Put. centr.	15749
ctg7180000007016	Unassigned	LG5	12027
ctg7180000007018	Unassigned	LG5	13393
ctg7180000007026	Unassigned	Rem. haplot.	10608
ctg7180000007020	Unassigned	Rem. haplot.	15762
ctg7180000007025	Unassigned	Rem. haplot.	8861
ctg7180000007023	Unassigned	Rem. haplot.	10906
ctg7180000007021	Unassigned	Rem. haplot.	11552
ctg7180000007017	Unassigned	Put. centr.	10285
ctg7180000007019	Unassigned	Rem. haplot.	15671
ctg7180000007015	Unassigned	LG5	13495
ctg7180000007032	Unassigned	Zero cov.	13976
ctg7180000007033	Unassigned	Unassigned	14054
ctg7180000007034	Unassigned	Zero cov.	12874
ctg7180000007035	Unassigned	Unassigned	13546
ctg7180000007039	Unassigned	Unassigned	16050
ctg7180000007040	Unassigned	Zero cov.	11711
ctg7180000007041	Unassigned	Unassigned	16294
ctg7180000007042	Unassigned	Zero cov.	14711
ctg7180000007044	Unassigned	Zero cov.	7510
ctg7180000007045	Unassigned	Unassigned	11076
ctg7180000007046	Unassigned	Zero cov.	10966
ctg7180000007047	Unassigned	Zero cov.	10749
ctg7180000007049	Unassigned	Unassigned	15700
ctg7180000007050	Unassigned	Zero cov.	8297
ctg7180000007031	Unassigned	Rem. haplot.	13788
ctg7180000007052	Unassigned	Zero cov.	13623
ctg7180000007055	Unassigned	Unassigned	14294
ctg7180000007053	Unassigned	Unassigned	8042
ctg7180000007058	Unassigned	Unassigned	14536
ctg7180000007059	Unassigned	Repeat	16139
ctg7180000007060	Unassigned	Repeat	10134
ctg7180000007062	Unassigned	Repeat	10453
ctg7180000007051	Unassigned	Unassigned	10561
ctg7180000007057	Unassigned	Unassigned	12574
ctg7180000007064	Unassigned	Repeat	20273
ctg7180000007065	Unassigned	Repeat	13336
ctg7180000007066	Unassigned	Repeat	14539
ctg7180000007067	Unassigned	Rem. haplot.	11343
ctg7180000007030	Unassigned	Put. Y	29501
ctg7180000007029	Unassigned	Put. Y	43027
ctg7180000007056	Unassigned	Rem. haplot.	9749
ctg7180000007071	Unassigned	Repeat	13294
ctg7180000007072	Unassigned	Rem. haplot.	12476
ctg7180000007070	Unassigned	Rem. haplot.	26385
ctg7180000007063	Unassigned	Repeat	23869
ctg7180000007074	Unassigned	Rem. haplot.	18513
ctg7180000007073	Unassigned	Repeat	15791
ctg7180000007068	Unassigned	Rem. haplot.	29548
ctg7180000007027	Unassigned	Repeat	21286
ctg7180000007079	Unassigned	Zero cov.	8623
ctg7180000007077	Unassigned	Rem. haplot.	18315
ctg7180000007080	Unassigned	Rem. haplot.	8852
ctg7180000007082	Unassigned	Unassigned	9532
ctg7180000007076	Unassigned	Rem. haplot.	20666
ctg7180000007078	Unassigned	Rem. haplot.	15526
ctg7180000007084	Unassigned	LG2	12447
ctg7180000007084	Unassigned	Rem. overl.	5704
ctg7180000007083	Unassigned	Rem. haplot.	7829
ctg7180000007093	Unassigned	Zero cov.	9469
ctg7180000007089	Unassigned	Rem. haplot.	10080
ctg7180000007092	Unassigned	Rem. haplot.	12130
ctg7180000007090	Unassigned	LG1	5236
ctg7180000007090	Unassigned	Rem. overl.	18952
ctg7180000007085	Unassigned	Rem. haplot.	20308
ctg7180000007095	Unassigned	Rem. haplot.	7970
ctg7180000007096	Unassigned	Rem. haplot.	16539
ctg7180000007081	Unassigned	Rem. haplot.	15693
ctg7180000007099	Unassigned	Rem. haplot.	19523
ctg7180000007098	Unassigned	LG17	25902
ctg7180000007098	Unassigned	Rem. overl.	1780
ctg7180000007101	Unassigned	Rem. haplot.	10343
ctg7180000007103	Unassigned	Rem. haplot.	8015
ctg7180000007105	Unassigned	Rem. haplot.	9283
ctg7180000007102	Unassigned	Rem. haplot.	13274
ctg7180000007107	Unassigned	Repeat	14514
ctg7180000007110	Unassigned	Rem. haplot.	11349
ctg7180000007109	Unassigned	Put. autos.	32857
ctg7180000007111	Unassigned	Put. haplot.	18850
ctg7180000007114	Unassigned	Zero cov.	11846
ctg7180000007115	Unassigned	Zero cov.	11002
ctg7180000007113	Unassigned	Rem. haplot.	21766
ctg7180000007118	Unassigned	Put. haplot.	12075
ctg7180000007119	Unassigned	Rem. haplot.	10337
ctg7180000007120	Unassigned	LG2	2916
ctg7180000007120	Unassigned	Rem. overl.	26954
ctg7180000007122	Unassigned	Zero cov.	14057
ctg7180000007125	Unassigned	Zero cov.	10342
ctg7180000007126	Unassigned	Unassigned	10953
ctg7180000007123	Unassigned	Unassigned	18308
ctg7180000007124	Unassigned	Unassigned	9186
ctg7180000007127	Unassigned	Unassigned	13336
ctg7180000007130	Unassigned	LG2	12934
ctg7180000007129	Unassigned	Rem. haplot.	19525
ctg7180000007133	Unassigned	Repeat	15186
ctg7180000007134	Unassigned	Repeat	9146
ctg7180000007136	Unassigned	Repeat	15628
ctg7180000007137	Unassigned	Repeat	9338
ctg7180000007138	Unassigned	Repeat	12096
ctg7180000007139	Unassigned	Repeat	11517
ctg7180000007141	Unassigned	Repeat	17006
ctg7180000007143	Unassigned	Repeat	16127
ctg7180000007144	Unassigned	Repeat	8804
ctg7180000007145	Unassigned	Repeat	12971
ctg7180000007146	Unassigned	Repeat	16538
ctg7180000007147	Unassigned	Repeat	12743
ctg7180000007148	Unassigned	Repeat	9883
ctg7180000007152	Unassigned	Repeat	13000
ctg7180000007132	Unassigned	Rem. haplot.	16006
ctg7180000007149	Unassigned	Rem. haplot.	8948
ctg7180000007150	Unassigned	Repeat	16649
ctg7180000007142	Unassigned	Rem. haplot.	16201
ctg7180000007135	Unassigned	Rem. haplot.	21496
ctg7180000007156	Unassigned	Rem. haplot.	10874
ctg7180000007155	Unassigned	Rem. haplot.	26092
ctg7180000007158	Unassigned	Rem. haplot.	11527
ctg7180000007161	Unassigned	Rem. haplot.	17827
ctg7180000007163	Unassigned	Rem. haplot.	11018
ctg7180000007160	Unassigned	Rem. haplot.	27033
ctg7180000007162	Unassigned	Rem. haplot.	15094
ctg7180000007164	Unassigned	Rem. haplot.	13613
ctg7180000007167	Unassigned	Rem. haplot.	10736
ctg7180000007166	Unassigned	Rem. haplot.	14782
ctg7180000007165	Unassigned	Repeat	31437
ctg7180000007173	Unassigned	Put. centr.	15482
ctg7180000007174	Unassigned	Put. centr.	16885
ctg7180000007178	Unassigned	Put. centr.	9301
ctg7180000007176	Unassigned	Rem. haplot.	8487
ctg7180000007177	Unassigned	Put. centr.	7994
ctg7180000007179	Unassigned	Put. centr.	9352
ctg7180000007172	Unassigned	Rem. haplot.	15597
ctg7180000007171	Unassigned	Rem. haplot.	10233
ctg7180000007175	Unassigned	Rem. haplot.	9761
ctg7180000007186	Unassigned	Unassigned	14925
ctg7180000007181	Unassigned	Rem. haplot.	10434
ctg7180000007185	Unassigned	Rem. haplot.	10114
ctg7180000007169	Unassigned	Rem. haplot.	12259
ctg7180000007183	Unassigned	Rem. haplot.	10190
ctg7180000007187	Unassigned	Rem. haplot.	14927
ctg7180000007184	Unassigned	Rem. haplot.	19423
ctg7180000007170	Unassigned	Repeat	13633
ctg7180000007188	Unassigned	Rem. haplot.	17517
ctg7180000007189	Unassigned	Rem. haplot.	9100
ctg7180000007191	Unassigned	Rem. haplot.	10058
ctg7180000007194	Unassigned	Rem. haplot.	12091
ctg7180000007192	Unassigned	Rem. haplot.	20440
ctg7180000007193	Unassigned	Rem. haplot.	15846
ctg7180000007195	Unassigned	Rem. haplot.	10779
ctg7180000007197	Unassigned	Repeat	6535
ctg7180000007196	Unassigned	Rem. haplot.	9105
ctg7180000007198	Unassigned	Rem. haplot.	9656
ctg7180000007199	Unassigned	Rem. haplot.	15421
ctg7180000007209	Unassigned	LG6	8099
ctg7180000007211	Unassigned	Repeat	9902
ctg7180000007212	Unassigned	Repeat	10404
ctg7180000007214	Unassigned	Repeat	10244
ctg7180000007213	Unassigned	Rem. haplot.	12095
ctg7180000007207	Unassigned	Put. centr.	9886
ctg7180000007216	Unassigned	Repeat	7927
ctg7180000007210	Unassigned	Rem. haplot.	14265
ctg7180000007215	Unassigned	Put. Y	13136
ctg7180000007202	Unassigned	Rem. haplot.	9501
ctg7180000007218	Unassigned	Put. centr.	9543
ctg7180000007217	Unassigned	Put. centr.	23410
ctg7180000007222	Unassigned	Put. centr.	11448
ctg7180000007208	Unassigned	Rem. haplot.	19442
ctg7180000007220	Unassigned	Put. centr.	42789
ctg7180000007201	Unassigned	Rem. haplot.	12358
ctg7180000007223	Unassigned	Rem. haplot.	31127
ctg7180000007225	Unassigned	Rem. haplot.	9056
ctg7180000007224	Unassigned	Repeat	23475
ctg7180000007227	Unassigned	Rem. haplot.	20343
ctg7180000007221	Unassigned	Put. centr.	20976
ctg7180000007203	Unassigned	Rem. haplot.	9497
ctg7180000007228	Unassigned	Rem. haplot.	19504
ctg7180000007229	Unassigned	Rem. haplot.	13814
ctg7180000007219	Unassigned	Put. centr.	20733
ctg7180000007232	Unassigned	Rem. haplot.	9896
ctg7180000007235	Unassigned	Rem. haplot.	10259
ctg7180000007234	Unassigned	Rem. haplot.	17490
ctg7180000007239	Unassigned	Rem. haplot.	8936
ctg7180000007242	Unassigned	Repeat	13311
ctg7180000007237	Unassigned	Rem. haplot.	18406
ctg7180000007241	Unassigned	Repeat	11399
ctg7180000007240	Unassigned	Put. Y	20885
ctg7180000007243	Unassigned	Repeat	9605
ctg7180000007247	Unassigned	Repeat	8789
ctg7180000007248	Unassigned	Repeat	7940
ctg7180000007245	Unassigned	Repeat	10305
ctg7180000007244	Unassigned	Put. Y	26787
ctg7180000007246	Unassigned	Repeat	12131
ctg7180000007249	Unassigned	Rem. haplot.	14276
ctg7180000007250	Unassigned	Rem. haplot.	16475
ctg7180000007253	Unassigned	Repeat	8692
ctg7180000007255	Unassigned	Zero cov.	19941
ctg7180000007252	Unassigned	Rem. haplot.	17793
ctg7180000007251	Unassigned	Rem. haplot.	9849
ctg7180000007259	Unassigned	Repeat	7411
ctg7180000007260	Unassigned	Repeat	6638
ctg7180000007262	Unassigned	Repeat	12952
ctg7180000007264	Unassigned	Repeat	12354
ctg7180000007265	Unassigned	Repeat	11114
ctg7180000007266	Unassigned	Repeat	6364
ctg7180000007267	Unassigned	Repeat	10862
ctg7180000007268	Unassigned	Repeat	9584
ctg7180000007269	Unassigned	Repeat	9875
ctg7180000007271	Unassigned	Repeat	7582
ctg7180000007272	Unassigned	Repeat	11325
ctg7180000007273	Unassigned	Repeat	10703
ctg7180000007275	Unassigned	Repeat	8266
ctg7180000007276	Unassigned	Repeat	11708
ctg7180000007238	Unassigned	Rem. haplot.	19557
ctg7180000007256	Unassigned	Rem. haplot.	16591
ctg7180000007261	Unassigned	Rem. haplot.	8931
ctg7180000007257	Unassigned	Repeat	36223
ctg7180000007279	Unassigned	Rem. haplot.	14786
ctg7180000007280	Unassigned	Rem. haplot.	17553
ctg7180000007282	Unassigned	Rem. haplot.	9135
ctg7180000007283	Unassigned	Rem. haplot.	8393
ctg7180000007286	Unassigned	Rem. haplot.	8803
ctg7180000007284	Unassigned	Rem. haplot.	21006
ctg7180000007290	Unassigned	Rem. haplot.	10635
ctg7180000007293	Unassigned	Put. centr.	9036
ctg7180000007285	Unassigned	Put. centr.	18993
ctg7180000007298	Unassigned	Rem. haplot.	8042
ctg7180000007287	Unassigned	Rem. haplot.	13730
ctg7180000007296	Unassigned	Rem. haplot.	10565
ctg7180000007292	Unassigned	Put. centr.	11070
ctg7180000007300	Unassigned	Rem. haplot.	17217
ctg7180000007297	Unassigned	Rem. haplot.	14446
ctg7180000007291	Unassigned	Rem. haplot.	12949
ctg7180000007299	Unassigned	Put. centr.	9772
ctg7180000007302	Unassigned	Rem. haplot.	13467
ctg7180000007303	Unassigned	Rem. haplot.	10546
ctg7180000007304	Unassigned	Rem. haplot.	38750
ctg7180000007306	Unassigned	Repeat	18090
ctg7180000007307	Unassigned	Repeat	7065
ctg7180000007308	Unassigned	Repeat	13660
ctg7180000007309	Unassigned	Repeat	7318
ctg7180000007312	Unassigned	Repeat	9477
ctg7180000007313	Unassigned	Repeat	5043
ctg7180000007310	Unassigned	Repeat	7724
ctg7180000007316	Unassigned	Repeat	8146
ctg7180000007314	Unassigned	Repeat	13485
ctg7180000007317	Unassigned	Rem. haplot.	11815
ctg7180000007319	Unassigned	Rem. haplot.	13988
ctg7180000007311	Unassigned	Rem. haplot.	10697
ctg7180000007318	Unassigned	LG8	17440
ctg7180000007318	Unassigned	Rem. overl.	6369
ctg7180000007323	Unassigned	Unassigned	17798
ctg7180000007322	Unassigned	Zero cov.	18705
ctg7180000007321	Unassigned	Unassigned	22942
ctg7180000007330	Unassigned	Rem. haplot.	13442
ctg7180000007324	Unassigned	Rem. haplot.	20437
ctg7180000007326	Unassigned	Rem. haplot.	14944
